Date,Open,High,Low,Close,Adj Close,Volume
2019-10-01,55.040000915527344,55.63999938964844,53.75,53.79999923706055,49.69496154785156,16443200
2019-10-02,53.5,53.560001373291016,52.68000030517578,53.150001525878906,49.09455871582031,15923700
2019-10-03,53.060001373291016,53.880001068115234,52.939998626708984,53.86000061035156,49.75037384033203,11268500
2019-10-04,54.0,55.18000030517578,53.84000015258789,55.13999938964844,50.93270492553711,13659500
2019-10-07,55.06999969482422,55.36000061035156,54.75,54.79999923706055,50.61865234375,12352100
2019-10-08,54.290000915527344,54.709999084472656,53.77000045776367,54.04999923706055,49.925880432128906,14771500
2019-10-09,54.150001525878906,54.9900016784668,54.060001373291016,54.529998779296875,50.59391403198242,12803100
2019-10-10,54.45000076293945,55.599998474121094,54.349998474121094,55.4900016784668,51.48461151123047,13789000
2019-10-11,55.91999816894531,57.33000183105469,55.709999084472656,56.88999938964844,52.78356170654297,18675200
2019-10-14,56.83000183105469,57.209999084472656,56.40999984741211,56.459999084472656,52.38460159301758,11079600
2019-10-15,56.630001068115234,56.81999969482422,56.349998474121094,56.349998474121094,52.28253173828125,9150100
2019-10-16,55.790000915527344,56.0099983215332,55.54999923706055,55.880001068115234,51.84647750854492,8912300
2019-10-17,56.0099983215332,56.2400016784668,54.9900016784668,55.060001373291016,51.08565139770508,9917700
2019-10-18,54.95000076293945,55.2599983215332,54.18000030517578,54.54999923706055,50.61246871948242,12562900
2019-10-21,55.060001373291016,55.29999923706055,54.81999969482422,55.130001068115234,51.150604248046875,8256600
2019-10-22,55.220001220703125,55.43000030517578,54.02000045776367,54.11000061035156,50.2042350769043,7777100
2019-10-23,54.0,54.630001068115234,53.869998931884766,54.130001068115234,50.22278594970703,10491000
2019-10-24,54.470001220703125,54.650001525878906,53.939998626708984,54.2599983215332,50.3433952331543,6449200
2019-10-25,54.040000915527344,54.41999816894531,54.0099983215332,54.16999816894531,50.2598991394043,6307000
2019-10-28,54.349998474121094,54.68000030517578,54.27000045776367,54.63999938964844,50.69596862792969,7280200
2019-10-29,54.720001220703125,55.310001373291016,54.560001373291016,54.79999923706055,50.84442138671875,8333900
2019-10-30,55.18000030517578,55.18000030517578,54.45000076293945,54.849998474121094,50.890804290771484,6284900
2019-10-31,54.720001220703125,54.849998474121094,54.2400016784668,54.4900016784668,50.55678939819336,8260600
2019-11-01,54.810001373291016,55.150001525878906,54.54999923706055,55.0,51.02998733520508,7313600
2019-11-04,55.2599983215332,55.75,55.2599983215332,55.45000076293945,51.44750213623047,8757000
2019-11-05,55.7599983215332,55.84000015258789,55.5099983215332,55.66999816894531,51.65161895751953,10759300
2019-11-06,55.709999084472656,55.88999938964844,55.599998474121094,55.70000076293945,51.67945861816406,10572100
2019-11-07,55.959999084472656,56.630001068115234,55.86000061035156,55.97999954223633,51.93924331665039,9677700
2019-11-08,55.97999954223633,56.4900016784668,55.77000045776367,56.4900016784668,52.412437438964844,5869600
2019-11-11,56.20000076293945,56.61000061035156,56.18000030517578,56.43000030517578,52.35676193237305,5018000
2019-11-12,56.529998779296875,56.849998474121094,56.41999816894531,56.59000015258789,52.505226135253906,6184900
2019-11-13,56.209999084472656,56.560001373291016,56.16999816894531,56.209999084472656,52.15264129638672,6802300
2019-11-14,55.810001373291016,56.33000183105469,55.63999938964844,56.09000015258789,52.04131317138672,9056100
2019-11-15,56.400001525878906,56.560001373291016,56.27000045776367,56.41999816894531,52.34748458862305,7216900
2019-11-18,56.560001373291016,56.560001373291016,55.959999084472656,56.189998626708984,52.134090423583984,6923300
2019-11-19,56.470001220703125,56.95000076293945,56.2599983215332,56.27000045776367,52.208316802978516,7199500
2019-11-20,56.220001220703125,56.619998931884766,55.810001373291016,56.2400016784668,52.18046951293945,9117000
2019-11-21,56.220001220703125,56.59000015258789,56.119998931884766,56.22999954223633,52.17120361328125,8067100
2019-11-22,56.41999816894531,57.060001373291016,56.25,56.38999938964844,52.31965637207031,6346900
2019-11-25,56.459999084472656,56.68000030517578,56.279998779296875,56.560001373291016,52.47738265991211,7977700
2019-11-26,56.75,56.86000061035156,56.41999816894531,56.5099983215332,52.43098449707031,12076900
2019-11-27,56.900001525878906,56.90999984741211,56.380001068115234,56.61000061035156,52.52377700805664,5790000
2019-11-29,56.33000183105469,56.4900016784668,56.09000015258789,56.13999938964844,52.08769607543945,6479400
2019-12-02,56.22999954223633,56.459999084472656,55.380001068115234,55.43000030517578,51.428955078125,14314000
2019-12-03,54.619998931884766,54.9900016784668,54.459999084472656,54.59000015258789,50.64958572387695,11963700
2019-12-04,54.900001525878906,54.900001525878906,54.18000030517578,54.40999984741211,50.482582092285156,11436800
2019-12-05,54.5,54.83000183105469,54.29999923706055,54.68000030517578,50.73308563232422,10557400
2019-12-06,55.029998779296875,55.130001068115234,54.61000061035156,54.83000183105469,50.87226104736328,9088600
2019-12-09,54.84000015258789,55.47999954223633,54.7599983215332,55.310001373291016,51.31761169433594,11996700
2019-12-10,55.400001525878906,55.90999984741211,55.22999954223633,55.81999969482422,51.790794372558594,10719700
2019-12-11,55.79999923706055,56.5,55.650001525878906,56.310001373291016,52.24542999267578,12159600
2019-12-12,56.29999923706055,56.65999984741211,55.7599983215332,56.470001220703125,52.393882751464844,15413200
