Date,Open,High,Low,Close,Adj Close,Volume
2019-10-01,110.08999633789062,111.93000030517578,108.8499984741211,109.5199966430664,100.0496826171875,3966100
2019-10-02,109.30999755859375,109.30999755859375,105.91999816894531,106.3499984741211,97.15380859375,5040700
2019-10-03,106.27999877929688,106.69999694824219,104.58999633789062,106.37000274658203,97.17207336425781,5002800
2019-10-04,106.91999816894531,107.79000091552734,106.29000091552734,107.41999816894531,98.13127899169922,4311800
2019-10-07,107.62999725341797,108.95999908447266,107.19999694824219,108.2300033569336,98.87125396728516,3686800
2019-10-08,106.88999938964844,108.2300033569336,106.4800033569336,106.5,97.29081726074219,3261700
2019-10-09,107.19000244140625,107.66000366210938,105.63999938964844,106.30000305175781,97.10812377929688,3224000
2019-10-10,106.45999908447266,108.5,106.44999694824219,108.19000244140625,98.83468627929688,3218500
2019-10-11,109.88999938964844,111.6500015258789,109.4000015258789,110.80999755859375,101.22811889648438,4498500
2019-10-14,110.44999694824219,111.23999786376953,110.26000213623047,110.66999816894531,101.10023498535156,2129900
2019-10-15,111.61000061035156,113.0,111.19999694824219,112.41999816894531,102.69891357421875,3340700
2019-10-16,112.20999908447266,112.77999877929688,111.72000122070312,112.33000183105469,102.61669158935547,2900400
2019-10-17,112.86000061035156,113.41999816894531,111.95999908447266,112.5999984741211,102.86334991455078,2615600
2019-10-18,112.16000366210938,113.12000274658203,112.05000305175781,112.83999633789062,103.0826187133789,3712300
2019-10-21,113.31999969482422,113.80999755859375,111.4000015258789,111.94999694824219,102.26954650878906,2827300
2019-10-22,111.70999908447266,113.52999877929688,111.61000061035156,112.47000122070312,103.25186157226562,3574700
2019-10-23,111.95999908447266,112.2699966430664,110.76000213623047,111.51000213623047,102.37053680419922,2181200
2019-10-24,111.66999816894531,112.91999816894531,110.45999908447266,110.87000274658203,101.78301239013672,2084800
2019-10-25,110.58999633789062,112.55000305175781,110.3499984741211,111.58000183105469,102.434814453125,2260000
2019-10-28,111.97000122070312,112.48999786376953,111.02999877929688,111.63999938964844,102.48989868164062,2489300
2019-10-29,111.2699966430664,111.5199966430664,109.20999908447266,109.52999877929688,100.5528335571289,3034800
2019-10-30,109.87999725341797,111.45999908447266,109.19000244140625,111.27999877929688,102.1594009399414,3064900
2019-10-31,112.33999633789062,112.98999786376953,110.80000305175781,111.61000061035156,102.46233367919922,3413100
2019-11-01,111.91999816894531,112.97000122070312,110.1500015258789,112.94999694824219,103.6925277709961,2801800
2019-11-04,113.05999755859375,113.63999938964844,111.70999908447266,112.62000274658203,103.38957977294922,2518000
2019-11-05,112.66000366210938,112.75,111.02999877929688,112.19999694824219,103.00399017333984,2360400
2019-11-06,113.0,113.80999755859375,111.41999816894531,112.66999816894531,103.43546295166016,3229200
2019-11-07,113.44999694824219,114.16000366210938,112.12000274658203,112.5999984741211,103.37120056152344,2656300
2019-11-08,112.73999786376953,114.06999969482422,112.26000213623047,114.0,104.6564712524414,2792400
2019-11-11,113.22000122070312,114.48999786376953,112.72000122070312,114.44999694824219,105.06958770751953,2936700
2019-11-12,114.37999725341797,115.54000091552734,114.19000244140625,114.31999969482422,104.95023345947266,4174600
2019-11-13,112.97000122070312,114.41000366210938,111.94000244140625,112.8499984741211,103.60071563720703,4252300
2019-11-14,113.5199966430664,114.83999633789062,112.69999694824219,114.54000091552734,105.15220642089844,2852400
2019-11-15,115.12000274658203,115.69999694824219,113.5,115.5199966430664,106.0518798828125,3623200
2019-11-18,115.73999786376953,116.80000305175781,115.0199966430664,115.0199966430664,105.59284973144531,5506900
2019-11-19,115.12000274658203,115.12000274658203,112.87999725341797,113.4000015258789,104.10563659667969,7154000
2019-11-20,118.27999877929688,121.22000122070312,116.95999908447266,117.83000183105469,108.17256927490234,16114700
2019-11-21,118.98999786376953,119.0,116.68000030517578,117.0199966430664,107.42893981933594,5747800
2019-11-22,117.08999633789062,118.19999694824219,116.75,118.19999694824219,108.51223754882812,4473300
2019-11-25,118.81999969482422,119.1500015258789,116.69000244140625,117.0,107.41058349609375,4468900
2019-11-26,117.55999755859375,118.33999633789062,116.94999694824219,117.77999877929688,108.12664794921875,4752300
2019-11-27,118.05999755859375,118.95999908447266,117.69999694824219,118.45999908447266,108.75093078613281,2946000
2019-11-29,118.44999694824219,118.75,117.08999633789062,117.30999755859375,107.6951675415039,1596000
2019-12-02,117.5999984741211,117.88999938964844,115.95999908447266,116.0,106.49253845214844,3324300
2019-12-03,114.80000305175781,115.26000213623047,113.61000061035156,114.55000305175781,105.161376953125,5091700
2019-12-04,115.0,117.45999908447266,114.87000274658203,115.45999908447266,105.99679565429688,4147400
2019-12-05,115.97000122070312,116.27999877929688,114.95999908447266,115.58000183105469,106.10694885253906,2651200
2019-12-06,116.18000030517578,117.31999969482422,116.02999877929688,116.27999877929688,106.74958801269531,2463100
2019-12-09,116.33000183105469,118.33000183105469,116.13999938964844,117.87000274658203,108.20926666259766,2589500
2019-12-10,117.77999877929688,117.86000061035156,116.37999725341797,116.4800033569336,106.9332046508789,2561600
2019-12-11,115.69999694824219,117.66999816894531,115.2300033569336,117.66000366210938,108.01648712158203,3611200
2019-12-12,117.66999816894531,118.79000091552734,117.19999694824219,118.19999694824219,108.51223754882812,2533200
2019-12-13,117.66999816894531,118.61000061035156,116.81999969482422,118.5,108.78763580322266,3118900
2019-12-16,119.47000122070312,121.16999816894531,119.27999877929688,120.08000183105469,110.23815155029297,3749100
2019-12-17,120.69000244140625,121.45999908447266,119.2300033569336,119.31999969482422,109.54044342041016,3533900
2019-12-18,119.66000366210938,120.19000244140625,119.2699966430664,119.30999755859375,109.53123474121094,3309500
2019-12-19,119.33000183105469,120.56999969482422,118.9000015258789,120.20999908447266,110.35749816894531,4501900
2019-12-20,119.7300033569336,120.27999877929688,119.30000305175781,119.7300033569336,109.91683959960938,5996100
2019-12-23,120.02999877929688,120.58000183105469,119.30999755859375,119.58999633789062,109.78831481933594,3190300
2019-12-24,119.58999633789062,120.12999725341797,119.38999938964844,119.7699966430664,109.95355987548828,1126000
2019-12-26,119.93000030517578,120.30000305175781,119.4800033569336,119.7300033569336,109.91683959960938,1714200
2019-12-27,119.86000061035156,120.68000030517578,119.62000274658203,120.2300033569336,110.37584686279297,2419700
2019-12-30,120.55000305175781,120.75,118.94000244140625,120.05000305175781,110.21058654785156,2327900
2019-12-31,119.56999969482422,119.83000183105469,118.44000244140625,119.76000213623047,109.94437408447266,2651300
2020-01-02,120.05000305175781,120.45999908447266,119.26000213623047,120.45999908447266,110.58700561523438,2788800
2020-01-03,118.70999908447266,119.81999969482422,118.05000305175781,119.5999984741211,109.79747009277344,2774200
2020-01-06,118.6500015258789,120.38999938964844,118.30000305175781,120.3499984741211,110.48603057861328,3635400
2020-01-07,120.48999786376953,120.66000366210938,119.20999908447266,119.62999725341797,109.82501983642578,4191100
2020-01-08,120.1500015258789,122.7300033569336,119.58000183105469,121.52999877929688,111.56929779052734,4030100
2020-01-09,121.56999969482422,122.87999725341797,121.5,122.05000305175781,112.04668426513672,2932400
2020-01-10,121.69999694824219,121.95999908447266,120.93000030517578,121.0,111.08272552490234,2391100
2020-01-13,120.97000122070312,121.70999908447266,120.69999694824219,121.05000305175781,111.1286392211914,3817200
2020-01-14,120.8499984741211,121.68000030517578,119.62000274658203,120.06999969482422,110.22896575927734,3823400
2020-01-15,119.94999694824219,120.19000244140625,119.19999694824219,119.5199966430664,109.72402954101562,3673700
2020-01-16,119.94000244140625,120.05000305175781,118.87999725341797,119.2699966430664,109.4945297241211,3781000
2020-01-17,119.75,122.48999786376953,119.58000183105469,122.36000061035156,112.33126831054688,5913800
2020-01-21,121.16999816894531,121.75,120.16000366210938,120.93000030517578,111.51974487304688,3477800
2020-01-22,121.19999694824219,122.9000015258789,120.69999694824219,121.91000366210938,112.42349243164062,4843500
